79.124412	1893.142488	262.776819
132.175227	1169.074542	346.906386
318.160839	1853.043564	485.668448
8.796291	1017.133020	484.987824
272.128275	618.130985	163.371443
66.120808	245.102782	181.368292
36.562456	1171.000614	320.194027
7.519781	494.374623	449.835834
338.294892	975.994066	222.745992
74.184173	1983.424678	62.413236
111.172583	969.457241	497.807722
306.288602	957.514592	477.217431
271.253524	1156.092274	281.562997
56.600665	384.303178	367.217473
166.272084	1396.255018	104.548158
355.159120	1812.434062	279.083357
314.145759	952.135732	280.132380
41.593760	537.034565	65.007765
28.515427	827.198147	274.681651
62.141579	60.762896	223.964210
265.425965	666.843525	34.176704
70.968295	939.455042	397.383625
35.913939	355.777114	284.776832
298.100804	444.252353	100.877930
87.851605	237.588306	288.877681
180.812008	1982.743414	468.676482
128.112977	229.743610	448.898538
74.727304	772.898192	214.909493
202.896184	738.151109	454.018606
170.972897	1423.900844	32.915117
314.340248	521.758607	129.967006
185.594967	636.503218	33.129684
130.397439	435.413135	246.169951
4.054533	883.335305	104.130147
7.042197	1473.833054	285.407039
258.747843	1894.170803	59.073444
79.390095	924.400430	34.617604
296.632076	1217.392073	176.643655
255.599860	1636.109987	45.642372
346.392013	1628.952453	11.493416
267.017529	255.313508	142.957065
305.114644	857.927099	410.687921
134.517477	1805.722369	32.390726
227.921517	977.870655	268.962528
117.739568	152.467053	457.017760
40.125115	1825.152408	66.280869
263.629606	87.727272	397.269223
215.439312	310.166733	441.088392
354.822443	1767.651117	106.647250
75.443370	459.493583	202.954088
255.757215	1401.234131	1.313274
310.541620	1106.280285	343.447660
308.660241	1677.229080	298.893211
248.883337	1737.067483	46.620556
59.333171	1528.819302	254.202757
275.047828	1845.027767	346.128456
155.959006	243.305735	367.638658
231.480438	1960.901397	363.465675
150.560506	607.286511	473.508267
333.395016	1522.512008	168.992197
31.313286	1849.618071	214.357810
279.396986	1821.667214	458.689827
134.655374	675.582845	342.269651
15.681242	937.411857	207.790827
113.563511	236.215222	216.821517
59.641554	1914.322052	74.571557
171.686880	873.137488	415.318790
335.385497	944.914010	17.874300
128.874908	1903.838937	443.842465
196.036687	114.516674	246.256136
264.967959	195.376564	425.946718
30.488346	1597.261614	484.409036
197.523133	320.258637	445.852984
255.044904	1919.790835	378.559960
123.465435	1220.947204	368.015905
8.572373	1094.733568	109.722166
40.475034	1048.130761	350.693068
172.604579	1159.166957	315.007265
225.033823	828.085733	425.365216
148.393513	1228.639814	454.276008
256.435148	1101.349860	377.346445
58.744841	1256.636043	53.140124
185.025373	98.473692	90.829741
271.429922	319.306445	2.651820
183.268807	812.881421	59.771065
262.280140	1586.703242	341.350519
57.934294	182.334080	286.819919
48.747085	1826.304973	392.186144
5.142030	1347.691929	454.272613
61.100804	707.624627	311.655401
234.524633	750.779365	89.185054
191.364492	1702.931847	211.475976
248.115330	257.949737	314.346881
267.814565	779.322999	195.884504
48.637912	558.656458	172.275098
308.399321	1988.989427	322.336283
231.504820	1271.882337	272.105589
99.898158	1226.622400	93.273763
81.728141	525.761324	253.606013
302.498644	54.501511	88.552157
16.838140	288.866721	292.801974
142.952078	1752.802693	195.531645
166.378468	1205.759265	361.712981
110.451391	1078.394007	84.484058
187.810679	403.378992	252.331975
223.919960	1854.666532	330.551849
16.699134	613.400650	245.690841
319.718174	1521.237411	374.662113
45.616509	1020.814774	74.389674
58.114688	1905.563370	429.207721
225.385568	1584.424204	471.668735
324.402490	1341.508514	58.451529
194.957253	344.481683	239.709051
224.634438	1414.044692	383.508993
7.357041	1846.049090	415.187108
355.731765	1557.273214	296.052652
338.828863	811.247138	497.740315
351.641723	1081.561302	426.983612
60.460993	1791.433865	61.937144
336.999544	1834.158348	50.410532
83.692988	854.969821	32.681781
213.935492	522.019117	56.229624
97.508970	1464.727527	2.156307
340.420975	587.114319	37.857819
237.949979	346.319619	95.288049
228.645519	1134.394751	182.303974
142.444362	912.306175	294.899359
279.232097	426.566542	267.785208
21.857350	1253.895464	294.570939
115.990048	1262.830964	67.797688
317.179061	740.294871	221.317578
246.633614	270.641017	407.159133
285.074804	1324.849317	319.481216
116.599587	469.494899	303.368939
290.223793	594.769585	109.828594
357.584263	392.831363	58.680211
281.494122	856.334390	20.085855
163.952506	992.429065	126.579201
120.127903	1152.558999	356.465009
357.674408	525.085962	145.038004
188.095570	1572.957464	144.466131
12.910650	1727.389788	35.118313
43.159579	1761.400544	209.735407
60.576146	1103.670558	314.625808
74.927131	1273.895562	349.063085
172.465022	286.895506	229.430568
159.215563	1733.631190	106.636820
4.204369	1478.045572	28.430151
251.523107	249.308761	294.930688
80.034081	689.525460	51.002363
345.067142	1715.016281	360.552137
32.520840	803.164301	384.665224
243.843636	1102.166021	58.475691
323.921552	409.792428	406.267746
75.093529	1710.807441	355.732160
261.995289	1188.831692	357.706018
312.713831	1744.057348	356.121894
35.487889	446.190071	363.166574
261.344059	1737.285365	15.772630
154.483621	196.723808	111.041803
306.190784	996.810189	332.286942
43.725303	835.262301	432.093598
236.060993	646.430146	88.119765
176.681394	885.608401	239.170523
334.922500	1830.063539	201.419621
65.021449	904.806855	123.181417
191.860356	345.185833	141.497759
169.161562	18.207166	323.509667
219.378174	55.019800	97.763649
60.459245	288.297867	6.081006
282.458917	759.098315	273.563201
359.926727	1156.176391	207.383667
259.238955	1803.361165	389.623476
81.207479	939.828262	45.004479
7.757785	1976.820561	102.711283
206.486686	332.007277	26.600473
184.493539	1484.847880	317.243566
322.631553	1787.741258	232.405480
144.224035	549.966932	318.936357
15.485688	1783.875556	93.577223
151.798245	1577.364843	43.900070
165.648291	1645.350954	460.348242
179.835919	488.190154	165.518124
29.884314	1804.431501	432.755406
272.406360	1382.437899	25.205650
260.764422	1944.117740	36.139359
34.640754	1020.887286	393.625133
145.067642	395.409769	481.853153
129.933185	921.747338	270.801777
109.978902	1663.824184	19.890193
275.528712	935.210261	359.059837
43.771641	108.934007	271.028674
175.974944	754.653332	29.606773
263.180402	288.358895	323.080537
346.931062	1758.176437	269.323761
359.869932	758.482111	121.935690
232.314852	900.949342	199.278917
54.600184	23.572127	248.134476
221.162109	1013.005896	106.583550
347.849912	1734.569057	243.138463
82.894807	1489.315394	125.334133
68.786494	41.046928	12.487200
338.718888	1376.355335	170.200283
263.573263	593.377225	316.098380
41.750609	1145.822004	178.270241
89.037631	1661.746966	215.096344
113.682592	623.448572	139.484821
289.946529	1397.367916	46.583250
226.057175	1736.749657	393.459290
110.777522	486.691136	394.105330
315.442206	1751.291200	14.065203
261.903942	1697.758214	408.959091
348.685121	1371.021111	289.468372
9.465436	694.449643	119.612885
45.103827	1326.158312	404.974252
263.967495	831.981950	130.090151
264.218533	182.881239	26.825757
139.656914	1182.559089	406.316841
341.929378	1292.515107	429.769323
74.116289	1372.828096	218.127611
102.882150	1982.759068	52.950125
95.061968	303.632338	209.208611
232.489397	287.600168	58.589458
119.321896	2.321803	383.607178
340.639576	535.330188	103.608370
69.175548	721.225858	46.898553
286.413656	298.179518	227.817819
297.344232	1608.739478	46.236361
158.438901	666.917597	252.074796
79.863386	399.740678	152.221695
243.158400	1745.876793	352.954026
121.704071	1816.950572	417.353135
50.632543	1620.351495	271.112793
135.234653	605.267595	193.118858
260.892423	660.938413	174.393237
36.858160	1170.944738	259.794175
326.147225	1597.609361	43.667289
227.187502	1384.172509	173.880605
18.897447	1451.489898	405.701544
5.927594	1401.032691	310.828022
32.475956	539.959845	244.668976
178.185157	1398.433658	184.508068
345.813976	125.509396	449.272668
87.718208	496.060125	299.875863
215.160089	196.491356	173.471732
202.506814	1895.198566	367.407569
322.830601	1416.932220	67.619537
257.772953	1667.957772	12.062459
54.848239	294.912808	63.960954
151.026646	1729.986925	475.448601
206.046068	1365.948301	181.450827
159.093187	1862.057936	251.308736
19.384092	573.637669	410.607891
298.466332	330.326439	450.065765
250.682975	4.192708	262.850506
2.560544	543.929765	394.554308
42.548145	1043.345882	451.537182
220.270070	1672.004213	373.813053
35.998709	56.237181	345.032203
106.648446	1567.249086	0.525464
121.323327	240.944218	446.511075
283.794727	129.807649	380.838344
344.463844	490.109731	240.308750
21.674584	1859.285306	330.621935
128.576933	1003.061381	474.459097
174.870841	304.267635	22.421436
196.946287	918.110859	75.908382
274.824910	374.579530	365.042247
63.834638	1462.341894	479.899574
231.606481	191.181948	399.032059
321.701925	1666.020503	286.244392
198.164066	950.224032	292.587804
284.966117	435.815237	181.031762
71.914591	1013.209236	219.998026
139.235636	1961.256803	65.768341
25.983778	1817.148893	433.210179
309.808463	1484.736371	129.091855
62.552253	1130.088644	470.335452
209.560919	111.580207	496.629313
183.490807	816.836486	207.107624
200.368858	277.142082	138.241461
318.796461	219.837779	489.326875
292.829096	807.026673	256.986569
218.867301	895.128175	401.872474
121.190453	41.592600	80.756402
359.851488	1288.595250	141.130639
36.185315	1150.412348	129.994934
71.175217	1222.653377	384.984200
302.782871	452.603744	484.119803
233.955167	1406.189082	89.290882
170.954814	698.203976	169.497736
271.086971	1752.754934	449.302702
41.116814	518.245564	197.894601
162.034258	1209.434334	204.224049
259.994765	1681.920785	279.102157
324.477141	1222.013871	325.475649
179.711736	916.750979	91.941293
292.874138	995.172307	240.452946
30.809569	1370.171937	28.536226
222.041892	439.911586	67.529574
201.425054	1037.638959	480.001244
274.381792	1822.731174	76.188653
172.899608	1762.277562	257.472620
73.172868	1805.277538	393.532481
301.010091	748.592695	487.971646
180.671499	1289.815277	374.791416
56.339909	194.062485	261.336266
317.837042	529.618792	481.179571
126.863932	1744.146785	444.602656
123.629699	1535.753556	159.865489
178.661500	379.205646	176.728848
79.875426	273.712400	220.903867
83.562718	1523.479738	230.256782
26.488236	1599.791373	178.773666
152.913897	111.543800	55.651098
151.296365	119.350520	146.726241
175.294215	1930.826177	133.405541
64.551681	636.786625	253.668829
88.243931	366.082168	298.211547
228.709089	1808.513538	103.589677
138.958204	152.459436	242.515548
351.721652	791.356199	397.385965
93.396923	1404.828633	266.915436
238.347027	723.316816	133.742555
84.493807	49.675930	394.348826
8.499223	1267.240536	360.438829
307.410262	1842.759772	281.801065
158.754601	1181.675190	264.182277
335.235196	1200.427002	245.337421
171.769258	607.107279	440.597191
266.266427	125.598148	87.683492
147.709384	1590.965568	150.392404
280.598006	1612.281248	390.735081
144.731528	315.468259	451.690297
82.348890	1947.957864	35.986638
279.739074	779.626887	302.982514
107.110356	1738.277331	294.838477
27.329363	884.281600	255.881306
266.231495	1718.825715	136.670950
278.547035	199.354010	15.389445
184.321847	1907.995685	234.995482
224.104415	395.931526	33.949107
213.975807	1646.681547	287.639050
343.594936	242.999694	154.554317
52.531823	1221.743037	169.500209
290.865884	675.633746	189.020126
182.025647	1600.516825	448.366283
327.912866	940.645062	169.592875
191.164389	603.500296	448.755065
32.219046	539.945602	86.635515
119.272805	1107.040970	198.406361
210.248639	1291.123992	358.322611
326.691798	736.336176	82.056195
28.935210	619.555201	68.656259
347.207465	917.464653	77.955128
58.125136	749.952768	70.626231
333.785165	863.568025	262.129563
3.744331	601.643775	407.436714
130.052076	1470.186569	24.472680
257.846645	225.959307	346.968028
49.407553	787.974899	57.508177
236.892290	1488.568054	8.324398
28.791032	496.159099	498.727524
286.665532	1934.921259	147.711727
